0.0066864,0.2382354,10.2677250,212.6879272,0.0000000,0.0000000
-0.0157000,0.2479908,10.0174341,212.7404480,0.0000000,0.0000000
0.1247075,0.0734462,9.4799976,212.7929382,0.0000000,0.0000000
0.2180832,0.1807266,8.9360924,212.8455048,0.0000000,0.0000000
0.0797320,-0.0203124,8.2936687,212.8979645,0.0000000,0.0000000
-0.1264792,0.0715074,8.0825367,212.9504395,0.0000000,0.0000000
-0.0043522,0.0168713,7.4808784,213.0029755,0.0000000,0.0000000
0.0812349,0.2299713,6.8870916,213.0554504,0.0000000,0.0000000
0.2640086,0.0464254,6.1738644,213.1079407,0.0000000,0.0000000
0.0025045,0.1385531,5.7879496,213.1604919,0.0000000,0.0000000
0.1031296,0.2112430,5.2790403,213.2129822,0.0000000,0.0000000
0.1516240,0.0568279,4.6895585,213.2654266,0.0000000,0.0000000
0.0947934,0.2025457,4.5012555,213.3179932,0.0000000,0.0000000
-0.0775456,0.3430970,4.0038242,213.3704224,0.0000000,0.0000000
-0.2608210,0.3012948,3.5719695,213.4229584,0.0000000,0.0000000
0.1031494,0.5249354,3.1477654,213.4754333,0.0000000,0.0000000
-0.1004985,0.3678559,2.8523376,213.5279388,0.0000000,0.0000000
-0.0341031,0.4523279,2.5360098,213.5804291,0.0000000,0.0000000
-0.1629072,0.3141091,2.1571903,213.6329498,0.0000000,0.0000000
-0.2002865,0.4263339,1.7772425,213.6855011,0.0000000,0.0000000
-0.4134724,0.5770108,1.5438784,213.7379456,0.0000000,0.0000000
0.1086245,0.3160377,1.2705185,213.7904205,0.0000000,0.0000000
0.0062945,0.5163269,1.0877655,213.8429413,0.0000000,0.0000000
-0.1047060,0.6074716,0.9446483,213.8954926,0.0000000,0.0000000
-0.4713174,0.4780570,0.7011511,213.9479980,0.0000000,0.0000000
0.0013186,0.3127274,0.4733766,214.0004578,0.0000000,0.0000000
-0.4183354,0.1344053,0.2536280,214.0529785,0.0000000,0.0000000
-0.4378036,0.2687050,0.1799339,214.1054382,0.0000000,0.0000000
-0.0467501,0.1269890,-0.0995847,214.1579590,0.0000000,0.0000000
-0.0506901,0.2182517,-0.3775336,214.2104950,0.0000000,0.0000000
-0.2166231,0.1114889,-0.6598370,214.2630157,0.0000000,0.0000000
-0.3458027,-0.0741834,-0.7888688,214.3155060,0.0000000,0.0000000
-0.6020902,-0.0493059,-0.9442731,214.3680267,0.0000000,0.0000000
-0.2915823,-0.1374229,-1.0828975,214.4204559,0.0000000,0.0000000
-0.5315159,-0.0205310,-1.0936729,214.4729156,0.0000000,0.0000000
-0.6121629,-0.0673051,-1.0634439,214.5254669,0.0000000,0.0000000
-0.3771832,-0.0349986,-0.5191500,214.5779724,0.0000000,0.0000000
-0.3181129,-0.1074408,-0.0894499,214.6304474,0.0000000,0.0000000
-0.1222171,0.0094367,0.0950928,214.6829224,0.0000000,0.0000000
-0.0625494,-0.1367077,0.3816976,214.7354584,0.0000000,0.0000000
-0.3731757,-0.1600901,0.6705477,214.7879639,0.0000000,0.0000000
-0.2489337,-0.1865031,0.6915551,214.8405457,0.0000000,0.0000000
-0.1776670,0.0408298,0.6710464,214.8930054,0.0000000,0.0000000
-0.2349767,-0.1953746,0.6823008,214.9455109,0.0000000,0.0000000
-0.6942555,0.2084130,3.0313687,214.9979706,0.0000000,0.0000000
-0.4312406,-0.0782356,3.7919235,215.0504150,0.0000000,0.0000000
-0.2715330,-0.1738097,4.6391921,215.1029053,0.0000000,0.0000000
-0.3715447,-0.1430809,5.4589996,215.1554871,0.0000000,0.0000000
-0.0721241,0.1488354,6.0296402,215.2079163,0.0000000,0.0000000
0.0213002,0.0908754,7.3836832,215.2604675,0.0000000,0.0000000
-0.0795320,-0.1943626,8.2819796,215.3129120,0.0000000,0.0000000
-0.2533153,-0.1525296,9.1209345,215.3654022,0.0000000,0.0000000
-0.3286023,-0.1810818,9.4968634,215.4179382,0.0000000,0.0000000
-0.1646385,-0.1431574,10.1649265,215.4704895,0.0000000,0.0000000
-0.2363735,-0.0990368,10.7274933,215.5229187,0.0000000,0.0000000
-0.1779125,-0.1534951,11.1931763,215.5754700,0.0000000,0.0000000
-0.0912142,-0.1179963,11.4428854,215.6279602,0.0000000,0.0000000
-0.1213240,-0.1110173,11.7980337,215.6804810,0.0000000,0.0000000
-0.0516583,-0.1092196,12.1706028,215.7329254,0.0000000,0.0000000
-0.0139463,-0.0441030,12.4577446,215.7854004,0.0000000,0.0000000
-0.1352559,-0.1091657,12.5737944,215.8379364,0.0000000,0.0000000
-0.1127315,-0.0890658,12.8082104,215.8904266,0.0000000,0.0000000
-0.0078978,-0.0287271,13.0348377,215.9429626,0.0000000,0.0000000
0.0118697,-0.0357185,13.1195145,215.9954834,0.0000000,0.0000000
-0.1295399,-0.0740313,13.2705154,216.0479279,0.0000000,0.0000000
-0.0388944,-0.1923416,13.3880033,216.1004639,0.0000000,0.0000000
-0.1083329,-0.2328636,13.4919395,216.1529541,0.0000000,0.0000000
-0.0999633,-0.0750717,13.5947704,216.2054138,0.0000000,0.0000000
-0.2802056,-0.0463453,13.6538191,216.2579346,0.0000000,0.0000000
-0.0045397,-0.1523118,13.7209215,216.3104095,0.0000000,0.0000000
-0.0871298,-0.0668024,13.7868576,216.3629150,0.0000000,0.0000000
-0.1399298,-0.1088754,13.8789921,216.4154205,0.0000000,0.0000000
-0.1399298,-0.1088754,13.8789921,216.4680176,0.0000000,0.0000000
0.0217828,0.0089473,13.9488525,216.5204315,0.0000000,0.0000000
0.0300364,-0.0257836,14.0177393,216.5728912,0.0000000,0.0000000
0.0427411,-0.1223377,14.0179882,216.6254272,0.0000000,0.0000000
-0.0892941,-0.0544831,14.0578461,216.6779022,0.0000000,0.0000000
-0.1294639,-0.0277026,14.1090994,216.7304382,0.0000000,0.0000000
-0.2547611,-0.1561531,14.1071243,216.7828979,0.0000000,0.0000000
-0.1330814,0.0269792,14.1634693,216.8354645,0.0000000,0.0000000
-0.0733187,-0.0454311,14.1681566,216.8878937,0.0000000,0.0000000
-0.0744733,-0.0504583,14.1944723,216.9404449,0.0000000,0.0000000
-0.1761840,-0.1118268,14.1766300,216.9929657,0.0000000,0.0000000
-0.2163641,-0.1504425,13.9341669,217.0454865,0.0000000,0.0000000
-0.1211328,-0.1786501,13.3024597,217.0979919,0.0000000,0.0000000
0.0434616,-0.0283030,12.9345055,217.1504974,0.0000000,0.0000000
-0.0191675,-0.0340411,11.9317560,217.2029724,0.0000000,0.0000000
-0.2583904,-0.0901260,10.7977810,217.2554626,0.0000000,0.0000000
-0.1626293,-0.0598940,9.7240248,217.3079529,0.0000000,0.0000000
-0.0482042,-0.0684451,9.1601934,217.3605042,0.0000000,0.0000000
-0.2407583,-0.1104597,8.1757650,217.4129486,0.0000000,0.0000000
-0.0512384,-0.2084534,7.3802509,217.4654236,0.0000000,0.0000000
-0.0084111,-0.2365785,7.0008736,217.5179901,0.0000000,0.0000000
-0.1819259,-0.2665299,6.1830335,217.5704346,0.0000000,0.0000000
-0.3217943,-0.1499615,5.4874954,217.6229553,0.0000000,0.0000000
0.0088914,-0.3171819,4.9567428,217.6754303,0.0000000,0.0000000
-0.0220758,-0.0485132,4.8272991,217.7279510,0.0000000,0.0000000
-0.1842892,0.1528808,4.4931850,217.7805023,0.0000000,0.0000000
-0.4667292,-0.0353885,4.0551934,217.8329468,0.0000000,0.0000000
-0.0093875,0.0655062,3.5657060,217.8854828,0.0000000,0.0000000
-0.0814232,0.2019419,3.3175645,217.9379425,0.0000000,0.0000000
-0.1130321,0.1367649,2.8526895,217.9904480,0.0000000,0.0000000
-0.1617056,0.2337680,2.5301008,218.0429993,0.0000000,0.0000000
-0.1297451,0.1670130,2.1308546,218.0955200,0.0000000,0.0000000
0.2481124,0.3319534,2.0072122,218.1480255,0.0000000,0.0000000
-0.0273960,0.1845235,1.5435128,218.2004547,0.0000000,0.0000000
-0.2110912,0.0782304,1.2047276,218.2529449,0.0000000,0.0000000
-0.3794030,0.1466576,1.1023153,218.3054657,0.0000000,0.0000000
-0.8437038,0.2464091,0.7910236,218.3580017,0.0000000,0.0000000
