86.1589966,0.0000000,0.0000000,0.0000000,-0.0014714,-0.0000229,0.0051497,0.0000000,3.3195095
86.2129669,0.0000000,0.0000000,0.0000000,0.0011201,0.0000371,-0.0039204,0.0000000,3.3966968
87.4490051,0.0000000,0.0000000,0.0000000,-0.0043812,0.0000673,0.0153342,0.0000000,3.2961543
87.5024948,0.0000000,0.0000000,0.0000000,-0.0087221,-0.0008936,0.0305273,0.0000000,3.2961543
87.5562592,0.0000000,0.0000000,0.0000000,-0.0014556,-0.0000091,0.0050947,0.0000000,3.2966170
95.3942413,0.0000000,0.0000000,0.0000000,-0.0332012,0.0009658,0.1162042,0.0000000,7.7102036
95.4482346,0.0000000,0.0000000,0.0000000,-0.0373787,-0.0005305,0.1308254,0.0000000,7.5874615
95.5017395,0.0000000,0.0000000,0.0000000,-0.0482467,-0.0019461,0.1688635,0.0000000,7.3291073
95.5557709,0.0000000,0.0000000,0.0000000,-0.0233246,-0.0014698,0.0816362,0.0000000,7.1123257
95.6092682,0.0000000,0.0000000,0.0000000,-0.0144760,0.0010164,0.0506661,0.0000000,7.4070358
95.6632233,0.0000000,0.0000000,0.0000000,-0.0264760,-0.0014445,0.0926661,0.0000000,7.6399136
95.7167587,0.0000000,0.0000000,0.0000000,-0.0313308,-0.0015631,0.1096578,0.0000000,7.7132931
95.7707443,0.0000000,0.0000000,0.0000000,0.0044459,0.0012258,-0.0155608,0.0000000,8.2089920
95.8242569,0.0000000,0.0000000,0.0000000,-0.0112781,-0.0003452,0.0394734,0.0000000,8.5713854
95.8782043,0.0000000,0.0000000,0.0000000,-0.0098803,-0.0008300,0.0345809,0.0000000,9.0393553
95.9317551,0.0000000,0.0000000,0.0000000,-0.0265691,-0.0009356,0.0929920,0.0000000,9.4472046
96.7382584,0.0000000,0.0000000,0.0000000,0.0106031,0.0006110,-0.0371107,0.0000000,9.4218168
96.7917480,0.0000000,0.0000000,0.0000000,0.0021196,0.0013377,-0.0074186,0.0000000,8.8609991
96.8457260,0.0000000,0.0000000,0.0000000,0.0248144,0.0009168,-0.0868503,0.0000000,7.7981830
96.8992538,0.0000000,0.0000000,0.0000000,0.0481083,0.0006612,-0.1683789,0.0000000,7.7407098
96.9532089,0.0000000,0.0000000,0.0000000,0.0301118,-0.0011536,-0.1053914,0.0000000,7.1666288
97.0067444,0.0000000,0.0000000,0.0000000,0.0379209,0.0002188,-0.1327233,0.0000000,7.3327403
97.0607071,0.0000000,0.0000000,0.0000000,0.0313031,-0.0006275,-0.1095609,0.0000000,7.3908534
97.1142731,0.0000000,0.0000000,0.0000000,0.0270503,-0.0013313,-0.0946762,0.0000000,7.8494525
97.1682129,0.0000000,0.0000000,0.0000000,0.0492177,-0.0008823,-0.1722618,0.0000000,8.4536705
97.2217560,0.0000000,0.0000000,0.0000000,0.0255542,-0.0008800,-0.0894395,0.0000000,8.8337917
97.2757187,0.0000000,0.0000000,0.0000000,0.0146765,-0.0008849,-0.0513679,0.0000000,9.0819759
97.3292389,0.0000000,0.0000000,0.0000000,0.0047070,-0.0016230,-0.0164745,0.0000000,8.9954987
97.3832779,0.0000000,0.0000000,0.0000000,-0.0026100,-0.0016597,0.0091350,0.0000000,8.9304876
98.1892242,0.0000000,0.0000000,0.0000000,-0.0162925,0.0024225,0.0570236,0.0000000,8.7911444
98.2432556,0.0000000,0.0000000,0.0000000,0.0157337,0.0011304,-0.0550679,0.0000000,8.0923033
98.2967377,0.0000000,0.0000000,0.0000000,0.0209851,0.0010302,-0.0734479,0.0000000,7.4135194
98.3507614,0.0000000,0.0000000,0.0000000,0.0253609,0.0011106,-0.0887630,0.0000000,7.3811231
98.4042740,0.0000000,0.0000000,0.0000000,0.0160469,0.0006449,-0.0561642,0.0000000,7.5432439
98.4582672,0.0000000,0.0000000,0.0000000,0.0234870,0.0003438,-0.0822046,0.0000000,7.8458676
98.5117493,0.0000000,0.0000000,0.0000000,0.0252015,-0.0003503,-0.0882051,0.0000000,8.1588163
98.5657425,0.0000000,0.0000000,0.0000000,0.0053100,0.0006628,-0.0185851,0.0000000,8.5870171
98.6192398,0.0000000,0.0000000,0.0000000,0.0029538,0.0001820,-0.0103384,0.0000000,8.7542744
98.6732635,0.0000000,0.0000000,0.0000000,0.0109167,-0.0002146,-0.0382085,0.0000000,8.7745438
98.7267380,0.0000000,0.0000000,0.0000000,0.0153474,-0.0003551,-0.0537160,0.0000000,8.6006670
99.9632568,0.0000000,0.0000000,0.0000000,-0.0305448,-0.0018639,0.1069067,0.0000000,8.6530867
100.0167465,0.0000000,0.0000000,0.0000000,-0.0225343,-0.0017405,0.0788701,0.0000000,8.6018257
100.0707474,0.0000000,0.0000000,0.0000000,-0.0345443,-0.0017705,0.1209052,0.0000000,8.4439983
100.1242447,0.0000000,0.0000000,0.0000000,-0.0221482,-0.0010125,0.0775189,0.0000000,8.2815952
100.1782227,0.0000000,0.0000000,0.0000000,-0.0152877,-0.0012986,0.0535071,0.0000000,8.0237961
101.0382385,0.0379488,0.0379487,0.0000012,0.0242945,0.0030374,-0.0850415,0.0000000,7.4434872
101.0917587,0.0514121,0.0502932,0.0002015,0.0255038,0.0029315,-0.0911165,0.0000000,7.5879498
101.1457443,0.1149559,0.1035976,0.0009460,0.0125425,0.0051678,-0.0525990,0.0000000,8.1468620
101.1992798,0.1215575,0.1105570,0.0009620,0.0023910,0.0050243,-0.0172164,0.0000000,8.2850103
101.2532196,0.0966473,0.0900310,0.0006650,0.0178153,0.0042006,-0.0684696,0.0000000,8.1637449
101.3067551,0.0759027,0.0678692,0.0006414,0.0061580,0.0036437,-0.0274518,0.0000000,8.2327251
101.3606949,0.0622305,0.0483252,0.0007404,-0.0017297,0.0020564,-0.0007555,0.0000000,7.8097029
101.4142380,0.0607368,0.0524689,0.0005783,0.0002219,0.0027621,-0.0060955,0.0000000,7.6149898
101.4682007,0.0839900,0.0782711,0.0005746,0.0107686,0.0036373,-0.0429751,0.0000000,7.2526622
101.5217285,0.0944068,0.0863859,0.0007161,0.0016299,0.0041542,-0.0122908,0.0000000,7.0517044
102.5967331,0.1340721,-0.0873664,0.0018107,-0.0047961,-0.0063840,0.0001335,0.0000000,10.4956980
102.6507111,0.1459809,-0.0575268,0.0024058,-0.0126730,-0.0057051,0.0222294,0.0000000,10.6743784
102.7042313,0.1582225,-0.1202443,0.0018431,-0.0168736,-0.0089178,0.0421071,0.0000000,10.9180222
102.7582321,0.2002947,-0.1797124,0.0015774,-0.0140451,-0.0121564,0.0346508,0.0000000,11.1794529
102.8117218,0.2500113,-0.2310037,0.0017048,0.0013820,-0.0137682,-0.0205156,0.0000000,11.2972956
102.8657303,0.2809968,-0.2557105,0.0020894,-0.0001807,-0.0146676,-0.0185835,0.0000000,11.4541531
102.9191132,0.3017650,-0.2774324,0.0021373,0.0303612,-0.0147946,-0.1259210,1.0000000,11.6576900
102.9723434,0.3368895,-0.3276188,0.0014052,0.0056262,-0.0177497,-0.0326155,1.0000000,11.9533529
103.7742538,0.1409148,-0.1290704,0.0010287,0.0318281,-0.0033231,-0.1208589,0.0000000,14.6101122
103.8282089,0.1663766,-0.1654331,-0.0003178,-0.0047155,-0.0036696,0.0194270,0.0000000,14.8482285
103.8817444,0.0661645,-0.0661022,0.0000521,-0.0046557,0.0019068,0.0158157,0.0000000,14.8483028
103.9357071,0.0231173,-0.0056351,-0.0004057,-0.0021193,0.0061534,0.0111484,0.0000000,14.6655264
103.9892273,0.1160760,0.1158203,-0.0001391,-0.0096631,0.0142765,0.0351006,0.0000000,14.5928440
104.0432129,0.3023287,0.3020420,0.0002386,0.0063406,0.0221597,-0.0243867,1.0000000,14.4122181
104.0965881,0.3696723,0.3694840,0.0002120,0.0014384,0.0267407,-0.0069838,1.0000000,14.4028168
104.1498871,0.4795777,0.4795192,-0.0001343,0.0100306,0.0322830,-0.0338719,1.0000000,14.4270811
104.2031937,0.5934642,0.5934618,0.0000308,0.0047380,0.0378266,-0.0168660,1.0000000,14.4174614
104.2565918,0.6489868,0.6489851,0.0000267,-0.0072787,0.0402125,0.0252296,1.0000000,14.4607124
104.3098602,0.6341045,0.6318068,-0.0009576,-0.0003369,0.0415380,0.0099865,1.0000000,14.3613863
105.1097107,0.2075237,0.2060731,-0.0004365,0.0722910,0.0256304,-0.2490039,0.0000000,13.2386074
105.1632843,0.1450537,0.1445664,0.0002118,0.0640897,0.0196345,-0.2262621,0.0000000,12.8454170
105.2167435,0.0169588,0.0043867,0.0002923,0.0670642,0.0103954,-0.2374128,0.0000000,12.5847006
105.2707443,0.1159490,-0.1086247,0.0007233,0.0456004,0.0026345,-0.1662532,0.0000000,12.2899132
105.3242416,0.1575726,-0.1513752,0.0007803,0.0391218,-0.0007335,-0.1441023,0.0000000,12.1704826
105.3782120,0.1426091,-0.1185786,0.0014151,0.0354711,-0.0030162,-0.1371638,0.0000000,12.0488672
105.4317703,0.1478062,-0.0904456,0.0020789,0.0237638,-0.0065603,-0.1022924,0.0000000,11.8587074
105.4856796,0.2354757,-0.1855087,0.0025808,0.0059910,-0.0124797,-0.0447041,0.0000000,11.6809359
105.5390930,0.3210824,-0.2895465,0.0024638,-0.0096166,-0.0186763,0.0109986,1.0000000,11.5353394
105.5923386,0.3909565,-0.3714438,0.0021614,-0.0177241,-0.0244911,0.0421560,1.0000000,11.5120544
105.6456757,0.5319757,-0.5235242,0.0016730,-0.0054555,-0.0333351,0.0037081,1.0000000,11.5295811
106.4456940,0.1199169,-0.1179299,0.0003920,-0.0011169,-0.0148075,0.0003037,0.0000000,10.2807417
106.4992447,0.0236684,-0.0236251,-0.0000258,0.0089391,-0.0063125,-0.0310500,0.0000000,10.4018011
106.5531921,0.2000871,0.1998652,0.0001707,-0.0073089,0.0057825,0.0240116,0.0000000,10.4554939
106.6067429,0.2912704,0.2912692,0.0000156,-0.0129482,0.0102760,0.0451755,0.0000000,10.5570726
106.6606979,0.2613179,0.2606812,-0.0003303,-0.0239881,0.0122908,0.0869962,0.0000000,10.5048084
106.7141113,0.3101848,0.3075381,-0.0007342,-0.0270577,0.0180578,0.1014546,1.0000000,10.5311031
106.7673340,0.5137003,0.5136200,-0.0001661,-0.0050705,0.0318347,0.0192745,1.0000000,10.5822029
106.8206329,0.6512833,0.6512371,-0.0001416,-0.0091162,0.0393887,0.0332086,1.0000000,10.6675119
106.8738556,0.6933303,0.6929903,-0.0003963,-0.0067253,0.0428744,0.0271830,1.0000000,10.9251833
106.9270859,0.7518085,0.7505879,-0.0007827,0.0053343,0.0477072,-0.0114713,1.0000000,11.1952639
106.9806747,0.8208589,0.8198711,-0.0007361,0.0113893,0.0533842,-0.0330931,1.0000000,11.5180140
107.0341110,0.9380859,0.9377458,-0.0004645,-0.0052293,0.0589260,0.0225742,1.0000000,11.8016701
107.0873413,0.9329718,0.9322654,-0.0006646,0.0102729,0.0617188,-0.0298430,1.0000000,11.8204012
107.8874817,0.1959590,0.1945989,-0.0004016,0.0539412,0.0275989,-0.1851010,0.0000000,10.4257021
107.9414749,0.0489368,0.0488242,-0.0000582,0.0590006,0.0172636,-0.2059667,0.0000000,10.1316166
107.9949722,0.0851264,-0.0710544,-0.0008266,0.0303517,0.0087797,-0.0986286,0.0000000,9.7625675
108.0484772,0.0987448,-0.0449208,-0.0015542,0.0546245,0.0092680,-0.1768924,0.0000000,9.3549509
